Date,Open,High,Low,Close
"Jan 20, 2017",2015.31,2027.35,2006.01,2006.01
"Jan 23, 2017",2004.04,2007.59,1991.36,1991.36
"Jan 24, 2017",1994.53,2013.45,1985.66,2013.17
"Jan 25, 2017",2015.01,2080.98,2015.01,2079.15
"Jan 26, 2017",2086.78,2101.66,2074.26,2080.40
"Jan 27, 2017",2078.43,2087.72,2064.85,2084.05
"Jan 30, 2017",2082.83,2088.55,2051.49,2051.49
"Jan 31, 2017",2052.23,2074.86,2051.06,2056.83
"Feb 01, 2017",2065.94,2090.58,2065.94,2079.10
"Feb 02, 2017",2078.01,2079.66,2062.38,2065.14
"Feb 03, 2017",2065.59,2076.26,2060.17,2076.12
"Feb 06, 2017",2078.45,2096.99,2072.75,2089.61
"Feb 07, 2017",2089.06,2096.61,2078.29,2086.54
"Feb 08, 2017",2087.15,2091.32,2075.54,2083.65
"Feb 09, 2017",2092.88,2138.41,2090.98,2132.40
"Feb 10, 2017",2144.56,2159.87,2144.56,2154.79
"Feb 13, 2017",2161.17,2186.24,2157.79,2179.66
"Feb 14, 2017",2181.34,2186.18,2160.90,2173.76
"Feb 15, 2017",2180.23,2191.14,2162.71,2184.33
"Feb 16, 2017",2185.44,2225.04,2176.09,2215.36
"Feb 17, 2017",2214.85,2219.09,2181.51,2188.30
"Feb 20, 2017",2193.39,2200.49,2186.28,2192.79
"Feb 21, 2017",2192.53,2248.52,2192.18,2248.52
"Feb 22, 2017",2252.57,2260.77,2231.02,2251.02
"Feb 23, 2017",2249.81,2272.01,2241.82,2256.01
"Feb 24, 2017",2252.39,2253.93,2202.39,2212.04
"Feb 27, 2017",2212.87,2223.76,2199.40,2210.26
"Feb 28, 2017",2214.22,2216.98,2187.79,2191.25
"Mar 01, 2017",2195.25,2259.60,2195.25,2253.96
"Mar 02, 2017",2256.56,2269.47,2241.45,2254.51
"Mar 03, 2017",2244.31,2248.09,2228.38,2232.98
"Mar 06, 2017",2232.66,2240.03,2211.05,2217.41
"Mar 07, 2017",2212.81,2217.31,2198.21,2200.98
"Mar 08, 2017",2196.62,2216.67,2196.62,2213.24
"Mar 09, 2017",2215.88,2215.88,2167.04,2189.66
"Mar 10, 2017",2195.42,2224.01,2195.42,2200.03
"Mar 13, 2017",2200.20,2242.55,2200.20,2242.55
"Mar 14, 2017",2242.95,2249.26,2228.74,2238.38
"Mar 15, 2017",2244.71,2246.33,2228.72,2229.87
"Mar 16, 2017",2246.85,2285.17,2246.85,2283.70
"Mar 17, 2017",2285.74,2308.92,2284.23,2296.97
"Mar 20, 2017",2294.85,2295.07,2265.28,2281.45
"Mar 21, 2017",2280.19,2301.34,2243.34,2252.57
"Mar 22, 2017",2230.81,2230.81,2204.96,2223.84
"Mar 23, 2017",2216.35,2236.92,2213.96,2235.33
"Mar 24, 2017",2235.16,2245.11,2222.71,2234.82
"Mar 27, 2017",2215.30,2215.30,2189.23,2201.88
"Mar 28, 2017",2209.06,2225.41,2208.01,2225.41
"Mar 29, 2017",2235.73,2246.31,2202.80,2214.45
"Mar 30, 2017",2218.61,2221.62,2187.93,2209.10
"Mar 31, 2017",2203.46,2206.23,2175.96,2175.96
"Apr 03, 2017",2188.57,2223.94,2188.57,2219.88
"Apr 04, 2017",2215.65,2245.98,2212.81,2239.30
"Apr 05, 2017",2238.79,2262.18,2237.34,2253.64
"Apr 06, 2017",2243.86,2254.47,2228.48,2254.47
"Apr 07, 2017",2250.06,2255.72,2233.49,2248.33
"Apr 10, 2017",2250.93,2255.25,2243.26,2244.02
"Apr 11, 2017",2241.61,2253.02,2206.89,2221.82
"Apr 12, 2017",2223.29,2238.45,2212.60,2214.06
"Apr 13, 2017",2216.92,2238.09,2214.26,2233.63
"Apr 18, 2017",2237.96,2259.53,2231.06,2237.36
"Apr 19, 2017",2243.91,2276.46,2243.38,2274.69
"Apr 20, 2017",2273.77,2291.55,2267.55,2285.82
"Apr 21, 2017",2287.86,2300.71,2259.11,2264.07
"Apr 24, 2017",2283.16,2304.25,2283.16,2296.90
"Apr 25, 2017",2300.42,2353.17,2300.42,2353.17
"Apr 26, 2017",2354.17,2387.66,2342.28,2383.97
"Apr 27, 2017",2378.56,2393.45,2371.98,2382.78
"Apr 28, 2017",2384.53,2399.24,2368.94,2376.87
"May 02, 2017",2381.68,2398.73,2381.68,2392.09
"May 04, 2017",2395.19,2422.31,2365.66,2381.00
"May 05, 2017",2367.91,2385.44,2349.24,2382.17
"May 08, 2017",2389.80,2394.29,2360.64,2374.23
"May 09, 2017",2378.66,2414.73,2376.17,2413.53
"May 10, 2017",2409.88,2419.08,2375.44,2380.25
"May 11, 2017",2381.66,2408.99,2361.00,2364.93
"May 12, 2017",2367.93,2374.62,2358.91,2368.50
"May 15, 2017",2378.39,2388.70,2361.82,2377.15
"May 16, 2017",2375.63,2380.39,2323.57,2340.34
"May 17, 2017",2330.87,2337.51,2301.12,2302.21
"May 18, 2017",2299.09,2311.20,2263.06,2295.14
"May 19, 2017",2297.16,2334.82,2292.35,2328.70
"May 22, 2017",2336.02,2346.84,2304.80,2343.13
"May 23, 2017",2339.18,2342.23,2305.86,2307.84
"May 24, 2017",2305.98,2324.99,2292.01,2324.99
"May 25, 2017",2339.54,2363.03,2339.54,2358.41
"May 26, 2017",2353.12,2354.58,2326.28,2326.28
"May 29, 2017",2326.69,2331.27,2314.70,2323.58
"May 30, 2017",2315.74,2315.74,2286.41,2292.27
"May 31, 2017",2292.96,2317.62,2277.06,2281.18
"Jun 01, 2017",2283.62,2289.82,2267.37,2278.26
"Jun 02, 2017",2292.38,2303.21,2289.42,2303.21
"Jun 05, 2017",2301.67,2302.40,2271.97,2276.01
"Jun 06, 2017",2270.87,2307.50,2257.98,2303.68
"Jun 07, 2017",2308.36,2328.34,2305.34,2308.64
"Jun 08, 2017",2310.69,2343.56,2300.75,2340.23
"Jun 09, 2017",2339.71,2355.79,2330.72,2330.72
"Jun 12, 2017",2329.90,2329.90,2288.64,2295.01
"Jun 13, 2017",2297.30,2310.42,2284.71,2302.41
"Jun 14, 2017",2301.42,2311.02,2288.64,2295.99
"Jun 16, 2017",2293.17,2315.37,2290.96,2304.50
"Jun 19, 2017",2312.63,2337.06,2312.63,2334.27
"Jun 20, 2017",2327.84,2327.84,2297.65,2302.83
"Jun 21, 2017",2295.92,2319.13,2280.63,2319.13
"Jun 22, 2017",2313.60,2323.43,2300.68,2308.16
"Jun 23, 2017",2305.70,2317.13,2302.88,2304.48
"Jun 26, 2017",2313.84,2351.61,2313.84,2337.69
"Jun 27, 2017",2334.82,2355.53,2332.27,2345.05
"Jun 28, 2017",2343.41,2343.41,2322.38,2327.68
"Jun 29, 2017",2334.50,2350.41,2315.39,2329.26
"Jun 30, 2017",2324.71,2329.24,2297.08,2299.80
"Jul 03, 2017",2305.25,2323.74,2301.55,2323.74
"Jul 04, 2017",2317.64,2317.64,2293.08,2294.27
"Jul 05, 2017",2298.75,2307.87,2294.14,2307.49
"Jul 06, 2017",2309.29,2323.94,2288.76,2300.74
"Jul 07, 2017",2299.26,2306.23,2290.98,2295.82
"Jul 10, 2017",2305.52,2316.01,2290.47,2300.66
"Jul 11, 2017",2303.48,2312.57,2294.20,2297.73
"Jul 12, 2017",2297.08,2343.27,2297.08,2341.54
"Jul 13, 2017",2335.49,2350.83,2333.08,2350.83
"Jul 14, 2017",2349.47,2351.05,2333.11,2350.43
"Jul 17, 2017",2353.46,2379.20,2353.46,2372.17
"Jul 18, 2017",2367.99,2381.08,2355.40,2360.75
"Jul 19, 2017",2364.00,2378.42,2362.34,2374.31
"Jul 20, 2017",2375.73,2387.10,2357.35,2358.50
"Jul 21, 2017",2356.90,2370.28,2342.42,2343.10
"Jul 24, 2017",2344.63,2345.94,2329.49,2334.69
"Jul 25, 2017",2337.80,2346.12,2328.87,2341.36
"Jul 26, 2017",2344.28,2363.74,2344.28,2360.26
"Jul 27, 2017",2361.54,2363.85,2343.57,2350.91
"Jul 28, 2017",2344.85,2360.83,2331.71,2360.42
"Jul 31, 2017",2357.45,2388.25,2356.82,2374.17
"Aug 01, 2017",2377.03,2387.16,2366.02,2386.40
"Aug 02, 2017",2387.69,2397.40,2363.84,2366.06
"Aug 03, 2017",2365.65,2374.80,2353.22,2365.48
"Aug 04, 2017",2365.84,2385.36,2365.84,2380.16
"Aug 07, 2017",2380.96,2391.39,2376.42,2388.21
"Aug 08, 2017",2387.51,2425.02,2383.14,2425.02
"Aug 09, 2017",2420.38,2420.38,2391.26,2408.11
"Aug 10, 2017",2403.19,2412.20,2378.92,2382.67
"Aug 11, 2017",2373.71,2379.21,2364.30,2371.72
"Aug 14, 2017",2375.77,2388.28,2374.89,2376.66
"Aug 16, 2017",2378.88,2401.17,2378.88,2381.18
"Aug 17, 2017",2378.87,2381.49,2353.18,2353.18
"Aug 18, 2017",2346.80,2359.87,2338.60,2359.87
"Aug 21, 2017",2358.89,2378.20,2350.86,2377.28
"Aug 22, 2017",2380.47,2393.15,2376.43,2387.24
"Aug 23, 2017",2387.52,2395.62,2374.66,2391.06
"Aug 24, 2017",2395.30,2456.82,2395.30,2456.27
"Aug 25, 2017",2464.81,2481.63,2459.27,2471.74
"Aug 28, 2017",2474.13,2534.04,2470.06,2531.31
"Aug 29, 2017",2525.41,2525.41,2479.35,2497.58
"Aug 30, 2017",2507.29,2537.24,2503.35,2524.57
"Aug 31, 2017",2520.23,2532.83,2501.59,2516.26
"Sep 01, 2017",2512.46,2528.82,2508.86,2527.62
"Sep 04, 2017",2513.38,2525.72,2508.27,2519.42
"Sep 05, 2017",2521.04,2550.74,2513.24,2517.45
"Sep 06, 2017",2512.11,2528.30,2506.30,2512.40
"Sep 07, 2017",2511.82,2528.65,2482.13,2491.79
"Sep 08, 2017",2488.67,2499.63,2479.83,2483.58
"Sep 11, 2017",2489.43,2524.21,2489.43,2513.44
"Sep 12, 2017",2518.15,2536.08,2500.09,2505.88
"Sep 13, 2017",2507.73,2522.25,2499.45,2500.16
"Sep 14, 2017",2502.15,2511.08,2498.32,2507.43
"Sep 15, 2017",2507.00,2514.27,2492.89,2498.32
"Sep 18, 2017",2503.74,2525.41,2497.10,2501.75
"Sep 19, 2017",2495.79,2512.63,2495.79,2502.81
"Sep 20, 2017",2505.52,2518.10,2480.20,2499.63
"Sep 21, 2017",2501.16,2501.16,2464.53,2468.72
"Sep 22, 2017",2464.57,2481.28,2460.28,2480.73
"Sep 25, 2017",2479.08,2485.20,2453.15,2453.15
"Sep 26, 2017",2452.04,2461.48,2437.15,2443.34
"Sep 27, 2017",2447.67,2456.47,2430.03,2433.82
"Sep 28, 2017",2430.81,2440.40,2422.97,2427.04
"Sep 29, 2017",2430.17,2462.04,2430.17,2453.46
"Oct 02, 2017",2459.84,2480.47,2456.08,2469.58
"Oct 03, 2017",2471.22,2488.67,2465.90,2469.51
"Oct 04, 2017",2470.39,2489.93,2443.82,2444.19
"Oct 05, 2017",2444.16,2469.80,2439.73,2463.45
"Oct 06, 2017",2466.00,2485.35,2463.56,2479.46
"Oct 09, 2017",2483.61,2499.35,2479.67,2499.35
"Oct 10, 2017",2506.81,2519.73,2503.89,2516.49
"Oct 11, 2017",2520.81,2556.95,2519.87,2551.78
"Oct 12, 2017",2557.48,2566.02,2536.52,2537.69
"Oct 13, 2017",2538.56,2546.32,2528.16,2528.16
"Oct 16, 2017",2528.44,2546.95,2528.44,2534.52
"Oct 17, 2017",2534.17,2538.75,2514.36,2514.36
"Oct 18, 2017",2518.16,2526.25,2502.34,2502.34
"Oct 19, 2017",2490.24,2501.36,2465.78,2467.49
"Oct 20, 2017",2473.82,2486.56,2457.52,2465.51
"Oct 23, 2017",2466.64,2487.81,2466.64,2473.42
"Oct 24, 2017",2468.98,2474.35,2447.09,2448.45
"Oct 25, 2017",2449.02,2466.39,2443.27,2449.89
"Oct 26, 2017",2452.47,2463.63,2441.88,2456.17
"Oct 27, 2017",2462.46,2492.93,2454.83,2488.50
"Oct 30, 2017",2490.80,2521.41,2490.80,2517.03
"Oct 31, 2017",2514.24,2524.90,2504.11,2524.90
"Nov 02, 2017",2524.52,2532.85,2496.85,2501.40
"Nov 03, 2017",2503.49,2509.59,2483.21,2494.52
"Nov 06, 2017",2497.52,2522.12,2486.33,2515.34
"Nov 07, 2017",2521.05,2566.59,2521.05,2536.37
"Nov 08, 2017",2545.38,2548.95,2512.40,2513.34
"Nov 09, 2017",2513.25,2513.88,2466.03,2478.21
"Nov 10, 2017",2477.93,2482.26,2456.04,2457.62
"Nov 13, 2017",2458.90,2472.26,2442.08,2454.60
"Nov 14, 2017",2464.53,2477.10,2456.17,2464.35
"Nov 15, 2017",2460.26,2460.26,2412.78,2418.96
"Nov 16, 2017",2428.52,2438.67,2409.42,2411.11
"Nov 17, 2017",2412.64,2445.70,2410.81,2443.83
"Nov 20, 2017",2438.15,2470.34,2431.37,2468.09
"Nov 21, 2017",2469.21,2496.62,2465.91,2489.08
"Nov 22, 2017",2490.63,2500.37,2472.85,2489.50
"Nov 23, 2017",2482.04,2514.94,2473.79,2503.93
"Nov 24, 2017",2502.59,2518.04,2478.62,2479.25
"Nov 27, 2017",2477.97,2504.29,2471.74,2497.15
"Nov 28, 2017",2494.79,2498.45,2473.94,2485.71
"Nov 29, 2017",2491.96,2506.20,2436.24,2436.24
"Nov 30, 2017",2436.48,2449.14,2408.69,2408.69
"Dec 01, 2017",2411.13,2430.44,2376.91,2389.92
"Dec 04, 2017",2392.69,2424.97,2370.52,2404.15
"Dec 05, 2017",2403.25,2423.52,2396.60,2407.72
"Dec 06, 2017",2400.90,2405.69,2383.18,2394.67
"Dec 07, 2017",2396.49,2414.00,2378.22,2393.34
"Dec 08, 2017",2400.60,2426.90,2397.88,2408.83
"Dec 11, 2017",2410.81,2417.30,2381.80,2386.93
"Dec 12, 2017",2385.06,2413.68,2375.20,2413.68
"Dec 13, 2017",2411.34,2415.97,2400.94,2409.46
"Dec 14, 2017",2405.42,2434.61,2404.08,2434.61
"Dec 15, 2017",2430.72,2432.48,2402.95,2416.95
"Dec 18, 2017",2420.28,2466.08,2420.28,2466.08
"Dec 19, 2017",2465.96,2478.97,2455.99,2455.99
"Dec 20, 2017",2455.50,2473.47,2453.77,2459.33
"Dec 21, 2017",2460.57,2467.89,2450.37,2463.59
"Dec 22, 2017",2462.69,2468.27,2445.65,2445.65
"Dec 27, 2017",2445.51,2480.63,2445.51,2480.63
"Dec 28, 2017",2475.48,2484.41,2464.31,2480.25
"Dec 29, 2017",2479.48,2481.71,2452.07,2461.21
"Jan 03, 2018",2463.26,2474.76,2430.69,2463.25
"Jan 04, 2018",2473.23,2536.84,2473.23,2533.17
"Jan 05, 2018",2530.77,2538.34,2514.09,2529.55
"Jan 08, 2018",2534.53,2551.32,2529.45,2548.61
"Jan 09, 2018",2552.50,2555.69,2522.21,2528.38
"Jan 10, 2018",2531.05,2531.60,2499.76,2511.27
"Jan 11, 2018",2517.35,2534.56,2504.67,2534.56
"Jan 12, 2018",2536.81,2550.79,2527.02,2539.29
"Jan 15, 2018",2535.37,2546.66,2523.83,2542.65
"Jan 16, 2018",2541.61,2602.34,2529.68,2591.10
"Jan 17, 2018",2587.72,2606.59,2584.69,2600.37
"Jan 18, 2018",2604.79,2610.63,2591.22,2591.22
"Jan 19, 2018",2592.75,2604.46,2589.89,2601.82
"Jan 22, 2018",2600.44,2621.93,2599.95,2620.87
"Jan 23, 2018",2629.53,2650.16,2613.07,2630.37
"Jan 24, 2018",2629.40,2630.21,2606.34,2621.59
"Jan 25, 2018",2614.92,2616.47,2587.95,2589.30
"Jan 26, 2018",2592.23,2601.99,2587.26,2600.48
"Jan 29, 2018",2599.20,2607.83,2583.40,2593.40
"Jan 30, 2018",2581.75,2581.75,2557.59,2566.14
"Jan 31, 2018",2565.29,2577.48,2553.81,2553.81
"Feb 01, 2018",2558.83,2580.23,2511.05,2534.21
"Feb 02, 2018",2526.55,2530.02,2502.95,2507.24
"Feb 05, 2018",2492.39,2508.70,2482.56,2505.98
"Feb 06, 2018",2445.53,2450.47,2401.89,2412.03
"Feb 07, 2018",2426.89,2441.67,2421.19,2441.67
"Feb 08, 2018",2440.29,2445.80,2406.48,2406.48
"Feb 09, 2018",2396.78,2409.64,2375.41,2382.79
"Feb 12, 2018",2402.18,2430.88,2402.18,2414.41
"Feb 13, 2018",2417.65,2431.67,2416.23,2431.67
"Feb 14, 2018",2439.12,2449.79,2413.79,2449.79
"Feb 15, 2018",2461.15,2473.58,2423.57,2423.57
"Feb 16, 2018",2445.40,2448.61,2396.54,2406.96
"Feb 19, 2018",2409.93,2420.91,2399.39,2408.49
"Feb 20, 2018",2404.56,2415.33,2392.16,2413.23
"Feb 21, 2018",2409.27,2411.07,2392.71,2405.47
"Feb 22, 2018",2389.87,2416.42,2372.06,2410.69
"Feb 23, 2018",2412.41,2427.26,2393.61,2406.11
"Feb 26, 2018",2418.02,2429.68,2403.09,2408.63
"Feb 27, 2018",2417.07,2429.65,2411.49,2421.51
"Feb 28, 2018",2410.71,2410.71,2364.32,2364.32
"Mar 01, 2018",2361.73,2365.51,2316.63,2334.96
"Mar 02, 2018",2314.10,2330.15,2298.69,2314.23
,,,,
